"","visit.x","visit.y"
"1662",-72.5778415,44.5588028
"1663",-74.0059728,40.7127753
"1664",-97.092877,35.0077519
"1665",-82.4571776,27.950575
"1666",-87.6297982,41.8781136
"1667",-77.0909809,38.8816208
"1668",-77.0909809,38.8816208
"1669",-77.0909809,38.8816208
"1670",-77.0909809,38.8816208
"1671",-77.0909809,38.8816208
"1672",-77.0909809,38.8816208
"1673",-77.0909809,38.8816208
"1674",-77.0909809,38.8816208
"1675",-77.0909809,38.8816208
"1676",-106.321845,42.8455531
"1677",-120.5542012,43.8041334
"1678",-79.3831843,43.653226
"1679",-79.3831843,43.653226
"1680",-79.3831843,43.653226
"1681",-79.0558445,35.9131996
"1682",-117.1610838,32.715738
"1683",NA,NA
"1684",-77.0368707,38.9071923
"1685",-88.7878678,43.7844397
"1686",-88.7878678,43.7844397
"1687",-93.2922989,37.2089572
"1688",-94.6707917,38.9822282
"1689",-75.1969346,39.8422093
"1690",-75.1969346,39.8422093
"1691",-80.2644254,43.1393867
"1692",-122.4194155,37.7749295
"1693",-122.4194155,37.7749295
"1694",-90.1994042,38.6270025
"1695",NA,NA
"1696",-122.0651819,37.9100783
"1697",-122.0651819,37.9100783
"1698",-115.1398296,36.1699412
"1699",-90.0715323,29.9510658
"1700",-79.3831843,43.653226
"1701",-76.1783739,40.0466571
"1702",-84.3879824,33.7489954
"1703",-84.3879824,33.7489954
"1704",-84.3879824,33.7489954
"1705",-84.3879824,33.7489954
"1706",-84.3879824,33.7489954
"1707",-4.2026458,56.4906712
"1708",-95.3698028,29.7604267
"1709",-80.8431267,35.2270869
"1710",-80.1917902,25.7616798
"1711",-96.9209135,32.7078751
"1712",-106.346771,56.130366
"1713",-78.898619,35.9940329
"1714",-78.898619,35.9940329
"1715",-78.898619,35.9940329
"1716",-78.898619,35.9940329
"1717",-82.9824019,39.3331197
"1718",-111.0937311,39.3209801
"1719",-83.373339,42.5678534
"1720",-85.6680863,42.9633599
"1721",-84.5120196,39.1031182
"1722",-96.3864428,44.7656804
"1723",-95.712891,37.09024
"1724",-88.2825668,42.0354084
"1725",-80.2481666,43.5448048
"1726",-88.1064787,43.0605671
"1727",-71.0588801,42.3600825
"1728",-83.336188,42.5921924
"1729",-71.0588801,42.3600825
"1730",-71.0588801,42.3600825
"1731",-71.0588801,42.3600825
"1732",-83.7430378,42.2808256
"1733",-83.7430378,42.2808256
"1734",-83.7430378,42.2808256
"1735",-77.4360481,37.5407246
"1736",-82.9987942,39.9611755
"1737",-89.4012302,43.0730517
"1738",-89.4012302,43.0730517
"1739",-78.8783689,42.8864468
"1740",-84.2700179,37.8393332
"1741",-95.712891,37.09024
"1742",-72.9278835,41.308274
"1743",-118.2965084,33.7906551
"1744",-77.0947092,38.984652
"1745",-94.5785667,39.0997265
"1746",-94.5785667,39.0997265
"1747",-81.6943605,41.49932
"1748",-97.7430608,30.267153
"1749",-97.7430608,30.267153
"1750",-105.0749801,40.3977612
"1751",-117.9298493,33.6188829
"1752",-95.3698028,29.7604267
"1753",-85.6023643,44.3148443
"1754",-86.5804473,35.5174913
"1755",-117.9188221,33.6412156
"1756",-83.0457538,42.331427
"1757",-83.9296526,39.6847822
"1758",-96.8236116,33.1506744
"1759",-97.092877,35.0077519
"1760",-97.092877,35.0077519
"1761",-97.092877,35.0077519
"1762",-79.3831843,43.653226
"1763",-95.3698028,29.7604267
"1764",-87.5900134,37.8361538
"1765",-78.4594522,38.665397
"1766",-3.530875,50.7155591
"1767",-84.3879824,33.7489954
"1768",-94.6858998,46.729553
"1769",-118.2436849,34.0522342
"1770",-118.2436849,34.0522342
"1771",-77.1772604,38.9338676
"1772",-92.2895948,34.7464809
"1773",-74.0059728,40.7127753
"1774",-81.6943605,41.49932
"1775",-93.6249593,41.5868353
"1776",-1.1444927,51.4308255
"1777",-74.4884868,40.497604
"1778",-81.6326234,38.3498195
"1779",-91.6656232,41.9778795
"1780",-80.244216,36.0998596
"1781",-74.0059728,40.7127753
"1782",-77.0368707,38.9071923
"1783",-122.0838511,37.3860517
"1784",-83.6324022,32.8406946
"1785",-86.8103567,33.5185892
"1786",-81.5157535,27.6648274
"1787",-99.9018131,31.9685988
"1788",-86.1349019,40.2671941
"1789",-86.1349019,40.2671941
"1790",-84.2807329,30.4382559
"1791",-85.6023643,44.3148443
"1792",-86.902298,32.3182314
"1793",-90.1994042,38.6270025
"1794",-82.9000751,32.1656221
"1795",-84.5120196,39.1031182
"1796",-84.1916069,39.7589478
"1797",-81.6943605,41.49932
"1798",-99.9018131,31.9685988
"1799",-118.2436849,34.0522342
"1800",-118.530123,34.2381251
"1801",-118.530123,34.2381251
"1802",-118.530123,34.2381251
"1803",-122.9888319,38.5779555
"1804",-119.4179324,36.778261
"1805",-86.5861037,34.7303688
"1806",133.775136,-25.274398
"1807",-75.9107565,43.9747838
"1808",-95.992775,36.1539816
"1809",-77.0947092,38.984652
"1810",-122.4194155,37.7749295
"1811",-95.3698028,29.7604267
"1812",-70.8226541,43.9653889
"1813",-70.8226541,43.9653889
"1814",-81.5407793,28.3188815
"1815",-76.4921829,38.9784453
"1816",-75.9107565,43.9747838
"1817",-78.7811169,35.79154
"1818",-74.891865,44.9281049
"1819",-122.6587185,45.5122308
"1820",-96.7969879,32.7766642
"1821",-75.9113306,40.0942664
"1822",-89.9845476,38.6703266
"1823",-76.0488458,43.0481962
"1824",-91.4168371,41.9219522
"1825",-89.2476823,48.3808951
"1826",-94.6169012,38.966673
"1827",-81.6943605,41.49932
"1828",-76.6121893,39.2903848
"1829",-76.6121893,39.2903848
"1830",-84.3782734,39.2320029
"1831",-112.0740373,33.4483771
"1832",-86.5804473,35.5174913
"1833",-119.4179324,36.778261
"1834",-91.1871466,30.4514677
"1835",-93.2650108,44.977753
"1836",-93.2650108,44.977753
"1837",-81.5157535,27.6648274
"1838",-81.5157535,27.6648274
"1839",-106.346771,56.130366
"1840",-95.712891,37.09024
"1841",-95.712891,37.09024
"1842",-117.8265049,33.6845673
"1843",-71.0588801,42.3600825
"1844",-82.8001026,27.9658533
"1845",-96.7969879,32.7766642
"1846",-88.1535352,41.7508391
"1847",-82.4571776,27.950575
"1848",-87.9064736,43.0389025
"1849",-83.5378674,41.6528052
"1850",-114.7420408,44.0682019
"1851",-84.3879824,33.7489954
"1852",-84.3879824,33.7489954
"1853",-84.3879824,33.7489954
"1854",-71.1956205,42.5047161
"1855",-73.3292857,40.7617653
"1856",-74.0059728,40.7127753
"1857",-71.072643,42.351122
"1858",-71.0588801,42.3600825
"1859",-97.5164276,35.4675602
"1860",-115.1398296,36.1699412
"1861",-75.6971931,45.4215296
"1862",-85.6023643,44.3148443
"1863",-77.8868117,34.2103894
"1864",-96.7969879,32.7766642
"1865",-96.7969879,32.7766642
"1866",-118.4003563,34.0736204
"1867",-122.4194155,37.7749295
"1868",-72.589811,42.1014831
"1869",-115.1398296,36.1699412
"1870",-90.1994042,38.6270025
"1871",-97.4394777,35.2225668
"1872",-92.2895948,34.7464809
"1873",-95.712891,37.09024
"1874",-71.0588801,42.3600825
"1875",-95.6291268,37.0329119
"1876",-74.0059728,40.7127753
"1877",-111.9260519,33.4941704
"1878",-81.2452768,42.9849233
"1879",-99.5075519,27.5035613
"1880",-77.0947092,38.984652
"1881",-76.727745,39.9625984
"1882",-71.1097335,42.3736158
"1883",-79.9958864,40.4406248
"1884",78.96288,20.593684
"1885",-90.4974359,38.7881062
"1886",-78.6381787,35.7795897
"1887",-122.2711137,37.8043637
"1888",-95.712891,37.09024
"1889",-97.1330683,33.2148412
"1890",-76.8099041,18.0178743
"1891",-77.297508,18.109581
"1892",-83.0457538,42.331427
"1893",-79.3831843,43.653226
"1894",-93.239334,33.2670725
"1895",-88.0017261,41.673642
"1896",-83.9207392,35.9606384
"1897",-87.2169149,30.421309
"1898",-73.8370786,40.9125992
"1899",-84.5222189,39.440463
"1900",-120.5542012,43.8041334
"1901",-74.4056612,40.0583238
"1902",-74.0059728,40.7127753
"1903",-77.026088,38.9906657
"1904",-79.4196783,44.6082465
"1905",-78.0041649,38.0251394
"1906",-97.7430608,30.267153
"1907",-77.4360481,37.5407246
"1908",-79.3950228,36.5859718
"1909",-75.387693,39.9167783
"1910",-75.387693,39.9167783
"1911",-75.387693,39.9167783
"1912",-75.387693,39.9167783
"1913",-108.7289882,39.1588696
"1914",-84.3879824,33.7489954
"1915",-81.0348144,34.0007104
"1916",-74.0059728,40.7127753
"1917",-77.1945247,41.2033216
"1918",-81.7728543,28.5494447
"1919",-120.7401385,47.7510741
"1920",-94.5785667,39.0997265
"1921",-96.7983877,44.3113573
"1922",-87.4886186,36.8656008
"1923",-95.712891,37.09024
"1924",-84.5037164,38.0405837
"1925",-118.4911912,34.0194543
"1926",-73.9441579,40.6781784
"1927",-118.2436849,34.0522342
"1928",-105.8700901,34.5199402
"1929",-116.2023137,43.6150186
"1930",-122.2711137,37.8043637
"1931",-84.0832646,37.1289771
"1932",-115.1398296,36.1699412
"1933",-106.346771,56.130366
"1934",-106.346771,56.130366
"1935",-118.2436849,34.0522342
"1936",-117.6508876,34.0633443
"1937",-96.7969879,32.7766642
"1938",-82.3549302,29.6436325
"1939",-99.9961947,25.592172
"1940",-122.3320708,47.6062095
"1941",-70.2962408,41.6687897
"1942",-122.3320708,47.6062095
"1943",-95.712891,37.09024
"1944",-122.3320708,47.6062095
"1945",-77.0368707,38.9071923
"1946",-81.8114715,27.5472589
"1947",-80.8431267,35.2270869
"1948",-75.1652215,39.9525839
"1949",-75.1652215,39.9525839
"1950",-96.3872105,33.8334343
"1951",-95.405859,37.921195
"1952",-86.7816016,36.1626638
"1953",-122.4194155,37.7749295
"1954",-71.2356113,42.3764852
"1955",-87.6297982,41.8781136
"1956",-95.7243335,37.2321077
"1957",-104.990251,39.7392358
"1958",-104.8213634,38.8338816
"1959",-78.8783689,42.8864468
"1960",-95.712891,37.09024
"1961",-95.712891,37.09024
"1962",-77.0368707,38.9071923
"1963",-87.6297982,41.8781136
"1964",-80.3819984,36.0215258
"1965",-71.2356113,42.3764852
"1966",-76.6121893,39.2903848
"1967",-86.0085955,40.0455917
"1968",-76.6121893,39.2903848
"1969",-98.4936282,29.4241219
"1970",-90.0715323,29.9510658
"1971",NA,NA
"1972",NA,NA
"1973",-106.650422,35.0843859
"1974",-77.0368707,38.9071923
"1975",-79.3831843,43.653226
"1976",-83.2784851,30.8327022
"1977",-82.4571776,27.950575
"1978",-82.4571776,27.950575
"1979",-82.4571776,27.950575
"1980",-92.1476353,32.5184775
"1981",-92.1476353,32.5184775
"1982",-92.1476353,32.5184775
"1983",-106.346771,56.130366
"1984",-75.387693,39.9167783
"1985",-71.0588801,42.3600825
"1986",-85.6680863,42.9633599
"1987",-85.6680863,42.9633599
"1988",-74.4518188,40.4862157
"1989",-75.5483909,39.744655
"1990",-84.3879824,33.7489954
"1991",-84.3879824,33.7489954
"1992",-84.3879824,33.7489954
"1993",-80.0905465,26.5317866
"1994",-79.7919754,36.0726354
"1995",-69.4454689,45.253783
"1996",-74.0059728,40.7127753
"1997",-74.0059728,40.7127753
"1998",NA,NA
"1999",-95.712891,37.09024
"2000",-90.0489801,35.1495343
"2001",-118.2436849,34.0522342
"2002",-73.1894384,41.1792258
"2003",-73.1894384,41.1792258
"2004",-73.1894384,41.1792258
"2005",-96.8236116,33.1506744
"2006",-112.0740373,33.4483771
"2007",-80.7419984,28.3861159
"2008",-87.7416246,42.0324025
"2009",-90.0715323,29.9510658
"2010",-77.8868117,34.2103894
"2011",-117.8265049,33.6845673
"2012",-87.9064736,43.0389025
"2013",-115.1398296,36.1699412
"2014",-115.1398296,36.1699412
"2015",-82.4571776,27.950575
"2016",-96.7969879,32.7766642
"2017",-96.7969879,32.7766642
"2018",-74.0059728,40.7127753
"2019",-95.3698028,29.7604267
"2020",-74.0059728,40.7127753
"2021",-74.0059728,40.7127753
"2022",-95.6291268,37.0329119
"2023",-83.561835,35.8681455
"2024",-77.0368707,38.9071923
"2025",-82.3248262,29.6516344
"2026",-96.8899636,32.9756415
"2027",-96.8899636,32.9756415
"2028",-73.5387341,41.0534302
"2029",-116.419389,34.9592083
"2030",-73.9441579,40.6781784
"2031",-95.7243335,37.2321077
"2032",-78.6568942,37.4315734
"2033",-81.3792365,28.5383355
"2034",-97.2266632,30.9315741
"2035",-95.6426791,37.0341181
"2036",-84.3879824,33.7489954
"2037",-77.297508,18.109581
"2038",-77.297508,18.109581
"2039",-75.1652215,39.9525839
"2040",-73.087749,41.6032207
"2041",-118.081733,33.9022367
"2042",-80.0997657,26.3184123
"2043",-84.2135309,33.9412127
"2044",-84.2135309,33.9412127
"2045",-74.7909125,40.2599864
"2046",-72.6078672,42.1487043
"2047",-95.712891,37.09024
"2048",NA,NA
"2049",-69.4454689,45.253783
"2050",-99.9018131,31.9685988
"2051",-82.1400923,29.1871986
"2052",-81.5157535,27.6648274
"2053",-90.0715323,29.9510658
"2054",-90.0715323,29.9510658
"2055",-76.8099041,18.0178743
"2056",-76.8099041,18.0178743
"2057",-118.4911912,34.0194543
"2058",-79.6876659,43.467517
"2059",NA,NA
"2060",-77.0368707,38.9071923
"2061",-95.9345034,41.2565369
"2062",-75.977985,36.8529263
"2063",-75.977985,36.8529263
"2064",-75.977985,36.8529263
"2065",-84.2700179,37.8393332
"2066",-111.0937311,39.3209801
"2067",-118.9070887,34.1805403
"2068",-118.9070887,34.1805403
"2069",-95.712891,37.09024
"2070",-111.789027,33.3528264
"2071",-88.03424,42.1103041
"2072",-86.5804473,35.5174913
"2073",-86.5804473,35.5174913
"2074",-86.5804473,35.5174913
"2075",-84.2700179,37.8393332
"2076",-100.7837392,46.8083268
"2077",-95.712891,37.09024
"2078",-81.1637245,33.836081
"2079",-97.4867028,35.3395079
"2080",-95.6751576,39.0473451
"2081",-96.7969879,32.7766642
"2082",-112.0740373,33.4483771
"2083",-97.3307658,32.7554883
"2084",-95.712891,37.09024
"2085",-81.1637245,33.836081
"2086",-81.5157535,27.6648274
"2087",-73.9441579,40.6781784
"2088",-76.8867008,40.2731911
"2089",-74.0059728,40.7127753
"2090",-74.0059728,40.7127753
"2091",-74.0059728,40.7127753
"2092",-74.0059728,40.7127753
"2093",-74.0059728,40.7127753
"2094",-74.0059728,40.7127753
"2095",-103.6179745,48.1469683
"2096",-94.5785667,39.0997265
"2097",-121.8863286,37.3382082
"2098",-116.419389,34.9592083
"2099",-116.419389,34.9592083
"2100",-120.5542012,43.8041334
"2101",-86.2519898,41.6763545
"2102",-119.4179324,36.778261
"2103",-97.4394777,35.2225668
"2104",-99.9018131,31.9685988
"2105",-95.992775,36.1539816
"2106",-84.5120196,39.1031182
"2107",-72.7795419,41.6612104
"2108",-118.2436849,34.0522342
"2109",-118.2436849,34.0522342
"2110",-122.2711137,37.8043637
"2111",-122.2711137,37.8043637
"2112",-95.712891,37.09024
"2113",-70.7525299,41.697719
"2114",-80.8431267,35.2270869
"2115",-84.5120196,39.1031182
"2116",-97.1430671,32.844017
"2117",-93.097702,41.8780025
"2118",-74.0059728,40.7127753
"2119",-95.712891,37.09024
"2120",-105.2551187,54.5259614
"2121",-99.9018131,31.9685988
"2122",-71.0588801,42.3600825
"2123",-97.092877,35.0077519
"2124",-87.9064736,43.0389025
"2125",-73.9441579,40.6781784
"2126",-117.1610838,32.715738
"2127",-76.5018807,42.4439614
"2128",-79.0192997,35.7595731
"2129",-82.5514869,35.5950581
"2130",-84.5120196,39.1031182
"2131",-122.3320708,47.6062095
"2132",-122.3320708,47.6062095
"2133",-106.346771,56.130366
"2134",-71.0588801,42.3600825
"2135",-75.977985,36.8529263
"2136",-90.1848103,32.2987573
"2137",-81.6943605,41.49932
"2138",-118.2436849,34.0522342
"2139",-95.3698028,29.7604267
"2140",-95.712891,37.09024
"2141",-117.1610838,32.715738
"2142",-118.2436849,34.0522342
"2143",-74.07701,40.9262762
"2144",-121.4943996,38.5815719
"2145",-76.6412712,39.0457549
"2146",-93.2922989,37.2089572
"2147",-80.579511,35.4087517
"2148",-97.330053,37.6871761
"2149",-97.330053,37.6871761
"2150",-86.158068,39.768403
"2151",-106.8286507,39.6552634
"2152",-118.442425,34.227617
"2153",-77.0332487,38.9014897
"2154",-86.158068,39.768403
"2155",-118.2436849,34.0522342
"2156",-118.2436849,34.0522342
"2157",-75.1652215,39.9525839
"2158",-81.5215093,40.7967244
"2159",-83.9207392,35.9606384
"2160",-82.4571776,27.950575
"2161",-81.5157535,27.6648274
"2162",-4.2026458,56.4906712
"2163",-87.6297982,41.8781136
"2164",-90.0715323,29.9510658
"2165",-76.4921829,38.9784453
"2166",-112.0740373,33.4483771
"2167",-96.8236116,33.1506744
"2168",-95.712891,37.09024
"2169",-102.6207496,38.0872307
"2170",-122.6587185,45.5122308
"2171",-74.0059728,40.7127753
"2172",-122.6587185,45.5122308
"2173",-112.0542741,33.4950215
"2174",NA,NA
"2175",-73.9441579,40.6781784
"2176",-73.7948516,41.1220194
"2177",-91.8318334,35.20105
"2178",-77.1945247,41.2033216
"2179",-81.6943605,41.49932
"2180",-118.2436849,34.0522342
"2181",-121.8746789,37.6624312
"2182",-121.8746789,37.6624312
"2183",-73.2026138,40.8256536
"2184",-117.8265049,33.6845673
"2185",-110.9747108,32.2226066
"2186",-99.9018131,31.9685988
"2187",-72.5984486,44.5617189
"2188",NA,NA
"2189",-74.0059728,40.7127753
"2190",-87.6297982,41.8781136
"2191",-81.3034433,31.9382652
"2192",-122.2711137,37.8043637
"2193",-95.712891,37.09024
"2194",-81.0228331,29.2108147
"2195",-90.4974359,38.7881062
"2196",-90.4974359,38.7881062
"2197",-87.6297982,41.8781136
"2198",-98.4936282,29.4241219
"2199",-97.7430608,30.267153
"2200",-118.2436849,34.0522342
"2201",-119.7029194,36.8252277
"2202",-83.9207392,35.9606384
"2203",-77.1945247,41.2033216
"2204",-95.712891,37.09024
"2205",-82.9987942,39.9611755
"2206",-82.9987942,39.9611755
"2207",-74.9218324,39.8912248
"2208",-77.4360481,37.5407246
"2209",-84.2700179,37.8393332
"2210",-119.4179324,36.778261
"2211",-82.3534727,36.3134397
"2212",-71.0588801,42.3600825
"2213",-87.9535534,41.8397865
"2214",-84.3879824,33.7489954
"2215",-91.9623327,30.9842977
"2216",-79.9310512,32.7764749
"2217",-79.9310512,32.7764749
"2218",-91.9623327,30.9842977
"2219",-74.0059728,40.7127753
"2220",-88.0398912,30.6953657
"2221",-80.1917902,25.7616798
"2222",-82.4571776,27.950575
"2223",-97.3477957,32.9748469
"2224",-81.655651,30.3321838
"2225",-83.561835,35.8681455
"2226",-78.3147199,35.8243208
"2227",-88.8853078,30.3960318
"2228",-91.0120878,38.5581072
"2229",-77.0947092,38.984652
"2230",-82.4571776,27.950575
"2231",-75.1652215,39.9525839
"2232",-86.7816016,36.1626638
"2233",-83.9207392,35.9606384
"2234",-87.6297982,41.8781136
"2235",-79.4402808,43.8828401
"2236",-86.6294262,32.8387371
"2237",-97.5164276,35.4675602
"2238",-118.2436849,34.0522342
"2239",-120.8958242,38.8375215
"2240",-74.0059728,40.7127753
"2241",-90.0489801,35.1495343
"2242",-85.6023643,44.3148443
"2243",-79.0192997,35.7595731
"2244",-73.087749,41.6032207
"2245",-71.0588801,42.3600825
"2246",-96.8236116,33.1506744
"2247",-90.1994042,38.6270025
"2248",-73.212072,44.4758825
"2249",-77.0909809,38.8816208
"2250",-117.1610838,32.715738
"2251",-83.5378674,41.6528052
"2252",-73.5398476,40.7920441
"2253",-118.2436849,34.0522342
"2254",-122.1430195,37.4418834
"2255",NA,NA
"2256",-73.1409429,40.9256538
"2257",-73.1409429,40.9256538
"2258",-118.2436849,34.0522342
"2259",-118.2436849,34.0522342
"2260",-79.508276,43.8372079
"2261",-81.5356463,35.2923513
"2262",-95.712891,37.09024
"2263",-95.7243335,37.2321077
"2264",-84.3879824,33.7489954
"2265",-79.0192997,35.7595731
"2266",-83.5378674,41.6528052
"2267",-73.4529124,44.6994873
"2268",-119.4179324,36.778261
"2269",-97.678896,30.5082551
"2270",-81.2518833,41.981532
"2271",-84.2135309,33.9412127
"2272",-84.2135309,33.9412127
"2273",-71.0588801,42.3600825
"2274",-77.1945247,41.2033216
"2275",-77.9655406,35.974598
"2276",-77.026088,38.9906657
"2277",-95.3698028,29.7604267
"2278",-104.990251,39.7392358
"2279",NA,NA
"2280",-84.3879824,33.7489954
"2281",-119.8138027,39.5296329
"2282",-79.0192997,35.7595731
"2283",-82.5514869,35.5950581
"2284",-85.3096801,35.0456297
"2285",-95.712891,37.09024
"2286",-84.6768796,34.0659329
"2287",-77.1945247,41.2033216
"2288",-99.9018131,31.9685988
"2289",-118.2436849,34.0522342
"2290",-73.1241488,40.8064187
"2291",-80.4549026,38.5976262
"2292",-104.8319195,39.7294319
"2293",-96.6705503,33.1031744
"2294",-79.7990319,43.3255196
"2295",-92.2895948,34.7464809
"2296",-95.712891,37.09024
"2297",-119.4179324,36.778261
"2298",-87.356455,41.5153904
"2299",-118.2436849,34.0522342
"2300",-76.379669,37.7104135
"2301",-92.4176324,30.4943669
"2302",-74.0059728,40.7127753
"2303",-119.4179324,36.778261
"2304",-94.6169012,38.966673
"2305",-69.4454689,45.253783
"2306",-95.4255502,29.3390365
"2307",-101.8551665,33.5778631
"2308",-95.7243335,37.2321077
"2309",-117.1294166,32.7456484
"2310",-73.087749,41.6032207
"2311",-79.1989299,43.1236091
"2312",-99.9018131,31.9685988
"2313",-82.9987942,39.9611755
"2314",-71.5723953,43.1938516
"2315",-117.8311428,33.7174708
"2316",-98.2062727,19.0414398
"2317",-95.7243335,37.2321077
"2318",-104.0072348,19.1222634
"2319",-104.0072348,19.1222634
"2320",-104.0072348,19.1222634
"2321",-100.9854628,22.1565651
"2322",-74.511172,40.3025907
"2323",-117.1610838,32.715738
"2324",-117.1610838,32.715738
"2325",-98.7623874,20.0910963
"2326",-98.7623874,20.0910963
"2327",-98.7623874,20.0910963
"2328",-98.7623874,20.0910963
"2329",-98.7623874,20.0910963
"2330",-98.7623874,20.0910963
"2331",-98.7623874,20.0910963
"2332",-98.7623874,20.0910963
"2333",-98.7623874,20.0910963
"2334",-98.7623874,20.0910963
"2335",-98.7623874,20.0910963
"2336",-98.7623874,20.0910963
"2337",-98.7623874,20.0910963
"2338",-98.7623874,20.0910963
"2339",-98.7623874,20.0910963
"2340",-98.7623874,20.0910963
"2341",-98.7623874,20.0910963
"2342",-98.7623874,20.0910963
"2343",-98.7623874,20.0910963
"2344",-98.7623874,20.0910963
"2345",-98.7623874,20.0910963
"2346",-98.7623874,20.0910963
"2347",-98.7623874,20.0910963
"2348",-98.7623874,20.0910963
"2349",-71.1097335,42.3736158
"2350",-122.6252431,45.5049376
"2351",-89.295829,43.058325
"2352",-73.3467167,42.2024768
"2353",-73.3467167,42.2024768
"2354",-73.3467167,42.2024768
"2355",-73.3467167,42.2024768
"2356",-73.3467167,42.2024768
"2357",-73.3467167,42.2024768
"2358",-73.3467167,42.2024768
"2359",-73.3467167,42.2024768
"2360",-73.3467167,42.2024768
"2361",-73.3467167,42.2024768
"2362",-73.3467167,42.2024768
"2363",-73.3467167,42.2024768
"2364",-73.3467167,42.2024768
"2365",-73.3467167,42.2024768
"2366",-73.3467167,42.2024768
"2367",-97.861099,22.2331041
"2368",-84.2135309,33.9412127
"2369",-84.2135309,33.9412127
"2370",-99.2215659,18.9242095
"2371",-99.2215659,18.9242095
"2372",33.429859,35.126413
"2373",-76.6121893,39.2903848
"2374",-76.6121893,39.2903848
"2375",-76.6121893,39.2903848
"2376",-88.4791376,19.1817393
"2377",-122.6587185,45.5122308
"2378",-99.133208,19.4326077
"2379",-100.5408622,28.6916182
"2380",-99.1013498,18.6813049
"2381",-103.3496092,20.6596988
"2382",-95.712891,37.09024
"2383",-95.712891,37.09024
"2384",-95.712891,37.09024
"2385",-95.712891,37.09024
"2386",-95.712891,37.09024
"2387",-95.712891,37.09024
"2388",-95.712891,37.09024
"2389",-95.712891,37.09024
"2390",-80.1917902,25.7616798
"2391",-80.1917902,25.7616798
"2392",-80.1917902,25.7616798
"2393",-90.1994042,38.6270025
"2394",-99.133208,19.4326077
"2395",-99.133208,19.4326077
"2396",-99.1013498,18.6813049
"2397",-77.0368707,38.9071923
"2398",-74.0059728,40.7127753
"2399",-74.0059728,40.7127753
"2400",-74.0059728,40.7127753
"2401",-74.0059728,40.7127753
"2402",-74.0059728,40.7127753
"2403",-103.3496092,20.6596988
"2404",-103.3496092,20.6596988
"2405",-103.3496092,20.6596988
"2406",-103.3496092,20.6596988
"2407",-103.3496092,20.6596988
"2408",-103.3496092,20.6596988
"2409",-103.3496092,20.6596988
"2410",-103.3496092,20.6596988
"2411",-103.3496092,20.6596988
"2412",-103.3496092,20.6596988
"2413",-103.3496092,20.6596988
"2414",-103.3496092,20.6596988
"2415",-103.3496092,20.6596988
"2416",-73.3467167,42.2024768
"2417",-100.5408622,28.6916182
"2418",-77.0909809,38.8816208
"2419",-71.0588801,42.3600825
"2420",-77.0368707,38.9071923
"2421",-73.6281964,41.0262417
"2422",-96.8313978,39.0286093
"2423",-77.9155395,35.7212689
"2424",-99.1013498,18.6813049
"2425",-99.1013498,18.6813049
"2426",-99.1013498,18.6813049
"2427",-99.1013498,18.6813049
"2428",-99.1013498,18.6813049
"2429",-99.1013498,18.6813049
"2430",-99.1013498,18.6813049
"2431",-99.1013498,18.6813049
"2432",-99.1013498,18.6813049
"2433",-96.8313978,39.0286093
"2434",-112.0740373,33.4483771
"2435",-117.2712717,32.8328112
"2436",-117.2712717,32.8328112
"2437",-117.2712717,32.8328112
"2438",-117.2712717,32.8328112
"2439",-117.2712717,32.8328112
"2440",-117.2712717,32.8328112
"2441",-100.973678,25.4383234
"2442",-84.2963123,33.7748275
"2443",-75.1969346,39.8422093
"2444",-77.6088465,43.1565779
"2445",-79.3831843,43.653226
"2446",-100.5408622,28.6916182
"2447",-100.5408622,28.6916182
"2448",-109.930367,27.4827729
"2449",-98.8362755,24.26694
"2450",-89.3985283,32.3546679
"2451",-122.6252431,45.5049376
"2452",-94.6858998,46.729553
"2453",-102.5832426,22.7708555
"2454",-102.552784,23.634501
"2455",-73.3467167,42.2024768
"2456",-100.5408622,28.6916182
"2457",-75.1652215,39.9525839
"2458",-77.0315403,38.9147011
"2459",-77.0315403,38.9147011
"2460",-74.0059728,40.7127753
"2461",-74.0059728,40.7127753
"2462",-74.0059728,40.7127753
"2463",-74.0059728,40.7127753
"2464",-97.330053,37.6871761
"2465",-97.330053,37.6871761
"2466",-101.7068294,27.058676
"2467",-102.552784,23.634501
"2468",-98.7591311,20.1010608
"2469",-102.552784,23.634501
"2470",9.0450399,45.5985076
"2471",-98.7623874,20.0910963
"2472",-122.788377,45.4604
"2473",-102.552784,23.634501
"2474",-102.552784,23.634501
"2475",-101.6859605,21.1250077
"2476",-101.6859605,21.1250077
"2477",-101.6859605,21.1250077
"2478",-101.6859605,21.1250077
"2479",-101.6859605,21.1250077
"2480",-101.7068294,27.058676
"2481",-94.6858998,46.729553
"2482",-119.4179324,36.778261
"2483",-79.9414266,37.2709704
"2484",-95.3698028,29.7604267
"2485",-95.712891,37.09024
"2486",-86.8103567,33.5185892
"2487",-106.4850217,31.7618778
"2488",-98.8362755,24.26694
"2489",NA,NA
"2490",-77.0368707,38.9071923
"2491",-95.712891,37.09024
"2492",-95.712891,37.09024
"2493",-97.0583681,36.1156071
"2494",5.291266,52.132633
"2495",5.291266,52.132633
"2496",-77.0368707,38.9071923
"2497",-73.3467167,42.2024768
"2498",-115.4522623,32.6245389
"2499",-104.6531759,24.0277202
"2500",-95.712891,37.09024
"2501",-95.712891,37.09024
"2502",-119.4179324,36.778261
"2503",-98.7591311,20.1010608
"2504",-99.8915113,39.8338946
"2505",-98.7591311,20.1010608
