user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
x1045583035893190657,x1099434464105639938,2/23/2019 22:22,onpage11,"Great, now all of my bras are too big. #influenza",Twitter for iPhone,49,,,,FALSE,FALSE,0,0,influenza,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/onpage11/status/1099434464105639938,Lindsay,United States,,,FALSE,33,95,0,205,619,9/28/2018 7:56,FALSE,,,en,https://pbs.twimg.com/profile_banners/1045583035893190657/1550527593,,http://pbs.twimg.com/profile_images/1045584216770179072/cLAFFdZ4_normal.jpg
x245189536,x1099424913910304768,2/23/2019 21:45,codigosanluisi,"#Salud #Influenza 
* No existe ningún brote de influenza y la única instancia autorizada para emitir información al respecto es la Secretaría de Salud, ninguna otra instancia de salud ni educativa
@ssaslp @SEGESLP 
https://t.co/7FnQsAXl1A",TweetDeck,238,,,,FALSE,FALSE,1,0,Salud Influenza,,codigosanluis.com/salud-revisa-s…,https://t.co/7FnQsAXl1A,https://www.codigosanluis.com/salud-revisa-sege-influenza/,,,,,,,,,x151191618 x848001409,ssaslp SEGESLP,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/codigosanluisi/status/1099424913910304768,Código San Luis,"México, San Luis Potosí","Política,Cultura, Salud, Humor, Cine y mucho más...",https://t.co/elABOrXHFB,FALSE,17043,783,123,102602,612,1/31/2011 2:57,FALSE,https://t.co/elABOrXHFB,http://www.codigosanluis.com,es,https://pbs.twimg.com/profile_banners/245189536/1550269634,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/1082266804821454848/2oFcMcsn_normal.jpg
x245189536,x1098318875098148865,2/20/2019 20:30,codigosanluisi,"#Salud #Educación #Influenza 
* La directora Guadalupe Torres guarda silencio ante alerta de padres de familia
* En 15 días se contagiaron los tres estudiantes
@SEGESLP @ssaslp
https://t.co/erY4UWDQic",TweetDeck,200,,,,FALSE,FALSE,0,0,Salud Educación Influenza,,codigosanluis.com/primaria-3-cas…,https://t.co/erY4UWDQic,https://www.codigosanluis.com/primaria-3-casos-influenza/,,,,,,,,,x848001409 x151191618,SEGESLP ssaslp,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/codigosanluisi/status/1098318875098148865,Código San Luis,"México, San Luis Potosí","Política,Cultura, Salud, Humor, Cine y mucho más...",https://t.co/elABOrXHFB,FALSE,17043,783,123,102602,612,1/31/2011 2:57,FALSE,https://t.co/elABOrXHFB,http://www.codigosanluis.com,es,https://pbs.twimg.com/profile_banners/245189536/1550269634,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/1082266804821454848/2oFcMcsn_normal.jpg
x245189536,x1099372065499561984,2/23/2019 18:15,codigosanluisi,"#SLP #Influenza * Comentó que los padres de familia son un factor determinante, porque en sus hogares es donde se detectan los primeros síntomas de cualquier enfermedad
@SEGESLP
@ssaslp
@GobEdoSLP

https://t.co/sCzlBQOTRh",TweetDeck,221,,,,FALSE,FALSE,0,0,SLP Influenza,,codigosanluis.com/no-se-tienen-r…,https://t.co/sCzlBQOTRh,https://www.codigosanluis.com/no-se-tienen-reportes-de-casos-de-influenza-ah1n1-en-las-escuelas-del-estado/,,,,,,,,,x848001409 x151191618 x3685482678,SEGESLP ssaslp GobEdoSLP,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/codigosanluisi/status/1099372065499561984,Código San Luis,"México, San Luis Potosí","Política,Cultura, Salud, Humor, Cine y mucho más...",https://t.co/elABOrXHFB,FALSE,17043,783,123,102602,612,1/31/2011 2:57,FALSE,https://t.co/elABOrXHFB,http://www.codigosanluis.com,es,https://pbs.twimg.com/profile_banners/245189536/1550269634,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/1082266804821454848/2oFcMcsn_normal.jpg
x245189536,x1098719011972370432,2/21/2019 23:00,codigosanluisi,"#Salud #Influenza #SLP
* No revela el número de niños contagiados ni el tipo de gripa que padecen
* Según reportes de padres de familia, serían 18 los pequeños aislados por el contagio
* Sector Salud también guarda silencio
@ssaslp @SEGESLP @SEP_mx 
https://t.co/C6G85EGwwE",TweetDeck,273,,,,FALSE,FALSE,2,1,Salud Influenza SLP,,codigosanluis.com/confirma-sege-…,https://t.co/C6G85EGwwE,https://www.codigosanluis.com/confirma-sege-influenza-slp/,,,,,,,,,x151191618 x848001409 x184876841,ssaslp SEGESLP SEP_mx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/codigosanluisi/status/1098719011972370432,Código San Luis,"México, San Luis Potosí","Política,Cultura, Salud, Humor, Cine y mucho más...",https://t.co/elABOrXHFB,FALSE,17043,783,123,102602,612,1/31/2011 2:57,FALSE,https://t.co/elABOrXHFB,http://www.codigosanluis.com,es,https://pbs.twimg.com/profile_banners/245189536/1550269634,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/1082266804821454848/2oFcMcsn_normal.jpg
x245189536,x1098975712470433792,2/22/2019 16:00,codigosanluisi,"#Salud #Influenza #SLP * No revela el número de niños contagiados ni el tipo de gripa que padecen
* Según reportes de padres de familia, serían 18 los pequeños aislados por el contagio
* Sector Salud también guarda silencio @SEGESLP
@ssaslp @SSalud_mx

https://t.co/C6G85EGwwE",TweetDeck,276,,,,FALSE,FALSE,1,0,Salud Influenza SLP,,codigosanluis.com/confirma-sege-…,https://t.co/C6G85EGwwE,https://www.codigosanluis.com/confirma-sege-influenza-slp/,,,,,,,,,x848001409 x151191618 x132225222,SEGESLP ssaslp SSalud_mx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/codigosanluisi/status/1098975712470433792,Código San Luis,"México, San Luis Potosí","Política,Cultura, Salud, Humor, Cine y mucho más...",https://t.co/elABOrXHFB,FALSE,17043,783,123,102602,612,1/31/2011 2:57,FALSE,https://t.co/elABOrXHFB,http://www.codigosanluis.com,es,https://pbs.twimg.com/profile_banners/245189536/1550269634,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/1082266804821454848/2oFcMcsn_normal.jpg
x3002094330,x1099411577462239233,2/23/2019 20:52,NigeriaCircle,More Severe Strain of Flu Spreading Widely: CDC https://t.co/bmlOmudQHl #cdc #flu #flushot #fluvaccine #health #healthnews #infectiousdiseases #influenza #news #relenza #tamiflu #usnews #world #worldnews,NigeriaCircle.com,203,,,,FALSE,FALSE,0,0,cdc flu flushot fluvaccine health healthnews infectiousdiseases influenza news relenza tamiflu usnews world worldnews,,nigeriacircle.com/news/health/mo…,https://t.co/bmlOmudQHl,https://nigeriacircle.com/news/health/more-severe-strain-of-flu-spreading-widely-cdc/,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NigeriaCircle/status/1099411577462239233,Nigeria Circle News,"Houston, Texas, USA","Breaking News from worldwide Nigerian Diaspora. Nigeria Circle News (NCN) network, journalistic excellence, without bias or a political agenda.",https://t.co/8MVvC6oSfV,FALSE,10083,11,10,10646,0,1/29/2015 19:39,FALSE,https://t.co/8MVvC6oSfV,https://nigeriacircle.com/,en,https://pbs.twimg.com/profile_banners/3002094330/1518260396,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/884184487235420160/3B15epgm_normal.jpg
x3002094330,x1099141330620633088,2/23/2019 2:58,NigeriaCircle,"Ohio 4th-grader dies same day she’s diagnosed with flu, strep throat https://t.co/n2xiD4oEjV #cincinnatichildrenshospital #flu #health #healthnews #influenza #masoncityschools #news #ohio #sablegibson #schools #strepthroat #usnews #worldnews",NigeriaCircle.com,241,,,,FALSE,FALSE,0,0,cincinnatichildrenshospital flu health healthnews influenza masoncityschools news ohio sablegibson schools strepthroat usnews worldnews,,nigeriacircle.com/news/health/oh…,https://t.co/n2xiD4oEjV,https://nigeriacircle.com/news/health/ohio-4th-grader-dies-same-day-shes-diagnosed-with-flu-strep-throat/,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NigeriaCircle/status/1099141330620633088,Nigeria Circle News,"Houston, Texas, USA","Breaking News from worldwide Nigerian Diaspora. Nigeria Circle News (NCN) network, journalistic excellence, without bias or a political agenda.",https://t.co/8MVvC6oSfV,FALSE,10083,11,10,10646,0,1/29/2015 19:39,FALSE,https://t.co/8MVvC6oSfV,https://nigeriacircle.com/,en,https://pbs.twimg.com/profile_banners/3002094330/1518260396,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/884184487235420160/3B15epgm_normal.jpg
x14834729,x1099409569166647298,2/23/2019 20:44,ssmhealthwi,"This #flu season hasn’t been as intense as last year, but it should still be taken seriously. As many as 17.8 million people have been diagnosed with #influenza since October, according to the CDC, and the flu is widespread in 48 states. https://t.co/Qbagz9xesx https://t.co/ZioGdAl1ou",Buffer,261,,,,FALSE,FALSE,0,0,flu influenza,,buff.ly/2X5B10U,https://t.co/Qbagz9xesx,https://buff.ly/2X5B10U,http://pbs.twimg.com/media/D0HjLTIWwAI-LA4.jpg,https://t.co/ZioGdAl1ou,https://twitter.com/ssmhealthwi/status/1099409569166647298/photo/1,photo,http://pbs.twimg.com/media/D0HjLTIWwAI-LA4.jpg,https://t.co/ZioGdAl1ou,https://twitter.com/ssmhealthwi/status/1099409569166647298/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/ssmhealthwi/status/1099409569166647298,SSM Health Wisconsin,"Wisconsin, USA",SSM Health in Wisconsin is a health care network that encompasses SSM Health facilities in southern Wisconsin.,https://t.co/Ufo6beZzJP,FALSE,8412,535,227,8671,1615,5/19/2008 16:39,TRUE,https://t.co/Ufo6beZzJP,http://www.ssmhealth.com/wisconsin,en,https://pbs.twimg.com/profile_banners/14834729/1542643290,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/819588598836015104/Zs_GUBJD_normal.jpg
x343798475,x1099398490365542402,2/23/2019 20:00,saludjalisco,"La #Influenza se transmite cuando un enfermo tose, estornuda o habla y alguien respira el aire contaminado #Vacúnate https://t.co/sc6VLEbMhR",TweetDeck,116,,,,FALSE,FALSE,0,0,Influenza Vacúnate,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1099063335100796929/pu/img/vv-LTwM5qvIJg8AS.jpg,https://t.co/sc6VLEbMhR,https://twitter.com/saludjalisco/status/1099398490365542402/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1099063335100796929/pu/img/vv-LTwM5qvIJg8AS.jpg,https://t.co/sc6VLEbMhR,https://twitter.com/saludjalisco/status/1099398490365542402/video/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/saludjalisco/status/1099398490365542402,Salud Jalisco,"Guadalajara, Jalisco","Nos encargamos de la salud en Jalisco, coordinamos los programas de promoción, prevención, fomento, regulación sanitaria y de servicios de salud a las personas.",https://t.co/qoMLj6wrPj,FALSE,18928,754,111,24347,713,7/28/2011 3:00,FALSE,https://t.co/qoMLj6wrPj,http://ssj.jalisco.gob.mx/,es,https://pbs.twimg.com/profile_banners/343798475/1545939926,http://abs.twimg.com/images/themes/theme17/bg.gif,http://pbs.twimg.com/profile_images/1086340104799477761/tNjkmk7D_normal.jpg
